n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
218	16091	1497291992	1.1119002525253	1.3782749368687	9.4109059343434	9.5797206456878		
219	16091	1497291993	1.1154296875	1.3799609375	9.436953125	9.6047869158476		
220	16091	1497291994	1.1249609375	1.3214453125	9.4365625	9.5965351110265		
221	16091	1497291995	1.1291824494949	1.3228377525253	9.4171401515152	9.5778681010181		
222	16091	1497291996	1.1622265625	1.341484375	9.4391015625	9.6064287599972		
223	16091	1497291997	1.181305239899	1.346314709596	9.4327256944444	9.6026936311668		
224	16091	1497291998	1.1648828125	1.35796875	9.436015625	9.605105279504		
225	16091	1497291999	1.1975446428571	1.3503268494898	9.4318000637755	9.6040316381175		
226	16091	1497292000	1.24671875	1.351484375	9.4419140625	9.6202413444305		
227	16091	1497292001	1.2672265625	1.36078125	9.425	9.6076833467421		
228	16091	1497292002	1.1901953125	1.34796875	9.4336328125	9.604441080408		
229	16091	1497292003	0.8526953125	1.353125	9.4408203125	9.5761434472342		
230	16091	1497292004	0.5741015625	1.3527734375	9.457265625	9.5738539835272	s	s
231	16091	1497292005	0.5909375	1.3506640625	9.4558203125	9.5771883196736		
232	16091	1497292006	0.57505580357143	1.3431521045918	9.4627710459184	9.5754066622221		
233	16091	1497292007	0.57260101010101	1.3445785984848	9.4562815656566	9.5692207896958		
234	16091	1497292008	0.57354113520408	1.3455436862245	9.4572704081633	9.5699658826016		
235	16091	1497292009	0.54595822704082	1.3520009566327	9.4578683035714	9.5698250273077		
236	16091	1497292010	0.54580965909091	1.3473800505051	9.4555713383838	9.5668800779944		
237	16091	1497292011	0.54703282828283	1.3466698232323	9.4632654671717	9.5744469783673		
238	16091	1497292012	0.54938616071429	1.3473772321429	9.4611367984694	9.5725541568029		
239	16091	1497292013	0.5491796875	1.347265625	9.4601171875	9.5715149770025		
240	16091	1497292014	0.5491015625	1.35015625	9.458828125	9.5706442211308		
241	16091	1497292015	0.5464453125	1.346171875	9.4597265625	9.5708274654855		
242	16091	1497292016	0.54739317602041	1.3495296556122	9.4718989158163	9.5833941859287		
243	16091	1497292017	0.54715119949495	1.3504577020202	9.4566366792929	9.5684387874147		
244	16091	1497292018	0.5466796875	1.3505078125	9.46265625	9.5743641808482		
245	16091	1497292019	0.54928188131313	1.3485637626263	9.4588462752525	9.5704597782443		
246	16091	1497292020	0.5451783459596	1.3507339015152	9.464172979798	9.5757931174376		
247	16091	1497292021	0.5512890625	1.3492578125	9.4581640625	9.5699724805157		
248	16091	1497292022	0.54509943181818	1.348603219697	9.4584122474747	9.5697886396191		
249	16091	1497292023	0.5451783459596	1.3493923611111	9.4651988636364	9.5766472058719		
250	16091	1497292024	0.554453125	1.343515625	9.459140625	9.5703415385319		
251	16091	1497292025	0.55609375	1.3433984375	9.4562109375	9.5676241817897		
252	16091	1497292026	0.558984375	1.3444140625	9.4607421875	9.5723041433955		
253	16091	1497292027	0.555859375	1.3442578125	9.4559765625	9.567392630971		
254	16091	1497292028	0.2866796875	1.334140625	9.4796484375	9.5811493673491	s	d
255	16091	1497292029	0.281015625	1.3080859375	9.4873828125	9.5880269928251		
256	16091	1497292030	0.4113671875	1.3310546875	9.514140625	9.616154683168		
257	16091	1497292031	0.36667455808081	1.3274936868687	9.4920691287879	9.5921674627509		
258	16091	1497292032	0.32402146464646	1.3312815656566	9.5023674242424	9.6010767297163		
259	16091	1497292033	0.26238952020202	1.3387784090909	9.49609375	9.5941063012923		
260	16091	1497292034	0.2648828125	1.338671875	9.495546875	9.5939837735987		
261	16091	1497292035	0.2659375	1.324453125	9.4955078125	9.5917205536205		
262	16091	1497292036	0.32698074494949	1.2989267676768	9.4953440656566	9.590712605253		
263	16091	1497292037	0.50143494897959	1.1241629464286	9.5202487244898	9.6025994271286		
264	16091	1497292038	0.482421875	0.92640625	9.530703125	9.5911352166822		
265	16091	1497292039	0.3356556056701	0.80351965206186	9.5306056701031	9.5767472369756		
266	16091	1497292040	0.314453125	0.7503515625	9.4684375	9.5085004380306		
267	16091	1497292041	0.4283203125	0.6965234375	9.5087890625	9.5487730634708		
268	16091	1497292042	0.4721875	0.695625	9.5146484375	9.5587545621		
269	16091	1497292043	0.52990845959596	0.71555397727273	9.4975931186869	9.5495003835863		
270	16091	1497292044	0.551640625	0.64453125	9.5226171875	9.5721168149684		
