n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
1	16102	1497344304	0.66512784090909	0.69602272727273	9.609375	9.6895516442703		
2	16102	1497344305	0.1099273989899	0.88403566919192	9.3802872474747	9.4260307261115		
3	16102	1497344306	0.28921875	0.8837109375	9.373125	9.4257350242999		
4	16102	1497344307	0.1110321969697	1.4377367424242	9.2340593434343	9.3501735265665		
5	16102	1497344308	0.61201862373737	1.6633522727273	9.0818339646465	9.3119861215801		
6	16102	1497344309	0.9691796875	0.7117578125	9.5098828125	9.6283779991692		
7	16102	1497344310	1.2541015625	0.9733203125	9.2371875	9.4464639345643		
8	16102	1497344311	1.176953125	0.8123046875	9.5903125	9.784395609982		
9	16102	1497344312	0.7090234375	1.034375	9.28515625	9.3967363979149		
10	16102	1497344313	0.5930078125	1.731171875	9.1765234375	9.3753231519758		
11	16102	1497344314	0.6506865530303	1.0312105429293	9.2999921085859	9.3925873598855		
12	16102	1497344315	0.57934816919192	1.1267755681818	9.2379261363636	9.330604681237		
13	16102	1497344316	0.602890625	0.6079296875	9.4140625	9.4643619018127		
14	16102	1497344317	1.0272648358586	0.22194602272727	9.4335542929293	9.4995400588251		
15	16102	1497344318	0.999765625	0.701640625	9.27078125	9.358848383614		
16	16102	1497344319	0.9141015625	0.6043359375	9.3851953125	9.4524262551494		
17	16102	1497344320	0.83297821969697	0.40980113636364	9.3872316919192	9.4334670568679		
18	16102	1497344321	0.77264835858586	0.35542929292929	9.4199810606061	9.4599621389099		
19	16102	1497344322	0.70152138157895	0.61533717105263	9.3638980263158	9.4130558465476		
20	16102	1497344323	0.55110012755102	0.60160235969388	9.3784677933673	9.4238337926412		
21	16102	1497344324	0.69598327020202	0.57698074494949	9.4003708964646	9.4447679579893		
22	16102	1497344325	0.63253348214286	0.47161989795918	9.3948899872449	9.4285638601304		
23	16102	1497344326	0.56038743622449	0.5601881377551	9.4034199617347	9.4369850889435		
24	16102	1497344327	0.5509375	0.57015625	9.39421875	9.427956653862		
25	16102	1497344328	0.56560083762887	0.50153028350515	9.4085454252577	9.4391281579652		
26	16102	1497344329	0.5708984375	0.422890625	9.420390625	9.4474274680954		
27	16102	1497344330	0.57222493489583	0.41109212239583	9.400390625	9.4269315228556		
28	16102	1497344331	0.508359375	0.389296875	9.4284375	9.4505238898138		
29	16102	1497344332	0.52529198232323	0.37559185606061	9.408538510101	9.4309039537031		
30	16102	1497344333	1.09125	0.868203125	9.78953125	9.9940618480289		
31	16102	1497344334	7.1145567602041	2.538743622449	4.2763073979592	9.933534011401		
32	16102	1497344335	6.9304846938776	2.6661352040816	5.3423549107143	10.793327617708		
33	16102	1497344336	4.6812109375	4.6583203125	6.796015625	11.511086108502		
34	16102	1497344337	5.07515625	3.1980078125	7.211015625	10.213432081198		
35	16102	1497344338	0.54015625	0.9673046875	9.308203125	9.4010312961137		
36	16102	1497344339	0.48252051767677	0.66808712121212	9.4018308080808	9.4383269848541		
37	16102	1497344340	0.4292578125	0.672421875	9.3818359375	9.4162597347828		
38	16102	1497344341	0.41062973484848	0.54715119949495	9.4030934343434	9.4283041582085		
39	16102	1497344342	0.3098828125	0.2341796875	9.4646875	9.4762316039655		
40	16102	1497344343	0.143671875	0.08296875	9.4613671875	9.4637224288644		
41	16102	1497344344	0.30176767676768	0.078874684343434	9.4698547979798	9.4762271516657		
42	16102	1497344345	0.27017557989691	0.069386275773196	9.4916639819588	9.4967893616825		
43	16102	1497344346	0.37602588383838	0.16291824494949	9.4567945075758	9.4659454671943		
44	16102	1497344347	0.31058673469388	0.15126753826531	9.4413265306122	9.4480710892923		
45	16102	1497344348	0.29093590561224	0.11906090561224	9.4631297831633	9.4686193748678		
46	16102	1497344349	0.22341358418367	0.031688456632653	9.4721380739796	9.4749564023261		
47	16102	1497344350	0.328125	0.033380681818182	9.4706833964646	9.4765891259109		
48	16102	1497344351	0.3284765625	0.0450390625	9.478515625	9.4844946548787		
49	16102	1497344352	0.22205219072165	0.024645618556701	9.4753543814433	9.4782362813263		
50	16102	1497344353	0.16970486111111	0.070825441919192	9.4741556186869	9.4762698101941		
51	16102	1497344354	0.2024609375	0.18734375	9.488203125	9.4930542443718		
52	16102	1497344355	0.18268623737374	0.11320233585859	9.498658459596	9.5014315088265		
53	16102	1497344356	0.19803503787879	0.033735795454545	9.4582938762626	9.4609734225118		
54	16102	1497344357	0.18004261363636	0.044231376262626	9.4703282828283	9.4725837144732		
55	16102	1497344358	0.268359375	0.057421875	9.4755859375	9.4801301887397		
56	16102	1497344359	0.17593907828283	0.063802083333333	9.4745896464646	9.4767967306703		
57	16102	1497344360	0.1751171875	0.2323828125	9.4404296875	9.4454158342016		
58	16102	1497344361	0.21677714646465	0.26692708333333	9.4471275252525	9.4538688264878		
59	16102	1497344362	0.24493781887755	0.18363360969388	9.4783163265306	9.4836092449076		
60	16102	1497344363	0.3972018494898	0.3089524872449	9.4457908163265	9.4611124792982		
61	16102	1497344364	0.3566796875	0.616953125	9.381953125	9.4108609012324		
62	16102	1497344365	0.28981983418367	0.55253507653061	9.4097975127551	9.4307842868507		
63	16102	1497344366	0.24734213917526	0.56999033505155	9.4237677190722	9.4444551407683		
64	16102	1497344367	0.277578125	0.553125	9.4184375	9.4389249024389		
65	16102	1497344368	0.2179296875	0.5951171875	9.408359375	9.4299472576158		
66	16102	1497344369	0.25096649484536	0.50587951030928	9.4337145618557	9.4513516547856		
