n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
186	16101	1497344096	0.64352448453608	1.9076192010309	9.0920989046392	9.3123812388703		
187	16101	1497344097	0.64926609848485	1.8738162878788	9.1076388888889	9.3211025465515		
188	16101	1497344098	0.65246456185567	1.8840608891753	9.0983005798969	9.3142571841844		
189	16101	1497344099	0.64682667525773	1.9050016108247	9.0964481314433	9.3163158285324		
190	16101	1497344100	0.64449139030612	1.8809789540816	9.0972576530612	9.3120973427372		
191	16101	1497344101	0.64702802835052	1.8637242268041	9.1018846649485	9.3132962508077		
192	16101	1497344102	0.51300740979381	1.8688385953608	9.1212548324742	9.3274750721478		
193	16101	1497344103	0.241171875	1.763125	9.2119140625	9.3832142664054		
194	16101	1497344104	0.4662109375	1.78578125	9.2168359375	9.4005338602757		
195	16101	1497344105	0.658125	1.75546875	9.2440625	9.4325277981799		
196	16101	1497344106	0.6093359375	1.723515625	9.245703125	9.4251654525121		
197	16101	1497344107	0.5446875	1.734296875	9.2422265625	9.4197706193537		
198	16101	1497344108	0.5457421875	1.6684375	9.2565234375	9.4269362432933	s	d
199	16101	1497344109	0.3755859375	1.520703125	9.281796875	9.418018065148		
200	16101	1497344110	0.176015625	1.54078125	9.274296875	9.4065360837849		
201	16101	1497344111	0.19953125	1.651875	9.1981640625	9.3510427057078		
202	16101	1497344112	0.70300662878788	1.7189078282828	9.1156092171717	9.3050321863071		
203	16101	1497344113	0.77036830357143	1.7128109056122	9.1153539540816	9.3077759808882		
204	16101	1497344114	0.7960546875	1.6964453125	9.1326171875	9.3238648639296		
205	16101	1497344115	0.8012890625	1.7130078125	9.126015625	9.3207683950146		
206	16101	1497344116	0.800703125	1.7310546875	9.1405859375	9.3381872325465		
207	16101	1497344117	0.808125	1.724375	9.13125	9.3287777278141		
208	16101	1497344118	0.81376262626263	1.7099116161616	9.1405066287879	9.3354494600646		
209	16101	1497344119	0.80847417091837	1.6801658163265	9.1279097576531	9.3174280392784		
210	16101	1497344120	0.8063671875	1.669765625	9.14765625	9.3343942815824		
211	16101	1497344121	0.826171875	1.5515234375	9.167578125	9.3370254865273		
212	16101	1497344122	0.85073390151515	1.137389520202	9.2668087121212	9.3764478881408		
213	16101	1497344123	0.8884765625	0.9683203125	9.297421875	9.3925831175138		
214	16101	1497344124	0.89484375	0.9379296875	9.2868359375	9.3794735448025		
215	16101	1497344125	0.911796875	0.9797265625	9.2815625	9.3795828794087		
216	16101	1497344126	0.91354955808081	0.99226641414141	9.3162089646465	9.4155916558981		
217	16101	1497344127	0.8523046875	1.266796875	9.213359375	9.3409531514276		
218	16101	1497344128	0.9815625	1.67953125	9.1231640625	9.3380300409658		
219	16101	1497344129	1.295859375	1.80234375	9.064453125	9.3352982644325		
220	16101	1497344130	0.8746875	1.7339453125	9.1080078125	9.3188662825347		
221	16101	1497344131	0.7263671875	1.6963671875	9.151015625	9.3362471148621		
222	16101	1497344132	0.41375	1.7068359375	9.18734375	9.3547836378479		
223	16101	1497344133	0.0959375	1.69265625	9.2051953125	9.3614762072453		
224	16101	1497344134	0.084462691326531	1.6688456632653	9.2603635204082	9.411766278391		
225	16101	1497344135	0.115546875	1.66109375	9.21	9.3612917001483		
226	16101	1497344136	0.13490372474747	1.6547111742424	9.2045849116162	9.3544891931249		
227	16101	1497344137	0.3721985479798	1.7452256944444	9.1792929292929	9.3563901402278		
228	16101	1497344138	0.58609375	1.6444921875	9.1730078125	9.3427393197627		
229	16101	1497344139	0.82248263888889	1.7688210227273	9.1112689393939	9.3222447544597		
230	16101	1497344140	0.59367108585859	1.9114188762626	9.1073232323232	9.3272862457325		
231	16101	1497344141	0.7081640625	1.94796875	9.1155078125	9.3523264310987		
232	16101	1497344142	0.70984375	1.9173046875	9.156796875	9.3872985202316		
233	16101	1497344143	0.86945950255102	1.9652822066327	9.1086176658163	9.3675272389036		
234	16101	1497344144	1.0668359375	1.983046875	9.0835546875	9.3623115350813		
235	16101	1497344145	1.090859375	1.910234375	9.048203125	9.3186621981972		
236	16101	1497344146	1.29875	1.97046875	9.062421875	9.3732583826008		
237	16101	1497344147	1.3505366161616	1.8772095959596	9.0765861742424	9.3720958590266		
238	16101	1497344148	1.4009088010204	1.876953125	9.0435666454082	9.3440205097898		
239	16101	1497344149	1.633046875	1.92421875	9.05984375	9.4072839370085		
240	16101	1497344150	1.80296875	1.9030859375	9.032734375	9.4070730309616		
241	16101	1497344151	1.8723046875	1.8719921875	9.0218359375	9.4035806430055		
242	16101	1497344152	1.9395703125	1.903359375	9.0003125	9.4035204834622		
243	16101	1497344153	1.714765625	1.8509765625	9.041015625	9.3923414731499		
244	16101	1497344154	1.3382654671717	1.8631628787879	9.0672348484848	9.3541916643644		
245	16101	1497344155	1.3793008207071	1.8264678030303	9.0671953914141	9.3538069432719		
246	16101	1497344156	1.33390625	1.804296875	9.1134765625	9.3870625539703		
247	16101	1497344157	1.3259765625	1.8379296875	9.0898828125	9.3688823884493		
248	16101	1497344158	1.1806739267677	1.836608270202	9.0785195707071	9.3412446184123		
249	16101	1497344159	0.92124368686869	1.7813289141414	9.1376262626263	9.3583038657068		
250	16101	1497344160	1.0266796875	1.80703125	9.1188671875	9.3537236407964		
251	16101	1497344161	1.1575255102041	1.787747130102	9.1025988520408	9.3513219969807		
252	16101	1497344162	1.156015625	1.802109375	9.1132421875	9.371962536537		
253	16101	1497344163	0.91422032828283	1.8058712121212	9.1220801767677	9.3472679999114		
254	16101	1497344164	0.8596875	1.779453125	9.1346484375	9.347818912765		
255	16101	1497344165	0.9122265625	1.7555859375	9.13796875	9.3515006616102		
256	16101	1497344166	0.71058238636364	1.7627840909091	9.1622080176768	9.358584932232		
257	16101	1497344167	0.816015625	1.753671875	9.1527734375	9.3567518009877		
258	16101	1497344168	0.8480859375	1.761640625	9.1434375	9.3506870898202		
259	16101	1497344169	0.847734375	1.735234375	9.1475	9.3498272525912		
260	16101	1497344170	0.8523828125	1.710703125	9.1516796875	9.349384818349		
261	16101	1497344171	0.8450390625	1.691484375	9.163671875	9.3570072734693		
262	16101	1497344172	0.84268465909091	1.6941682449495	9.1682844065657	9.3619150978512		
263	16101	1497344173	0.7896875	1.6223828125	9.18125	9.3573875906572		
264	16101	1497344174	0.8124609375	1.632734375	9.204140625	9.3840937393189		
265	16101	1497344175	0.7651953125	1.7081640625	9.149921875	9.3409632391679		
266	16101	1497344176	0.69160760309278	1.7911565721649	9.1720763530928	9.3755185197308		
267	16101	1497344177	0.69677241161616	1.7421875	9.134154040404	9.3270348539955		
268	16101	1497344178	0.67751736111111	1.7910748106061	9.1501341540404	9.3532887001509		
269	16101	1497344179	0.6886328125	1.7283203125	9.1531640625	9.3423625270107		
270	16101	1497344180	0.7350924744898	1.7919323979592	9.170559630102	9.3755102677727		
271	16101	1497344181	0.7464453125	1.795078125	9.1492578125	9.3557349589839		
272	16101	1497344182	0.7426171875	1.7519140625	9.1503515625	9.3504746463895		
273	16101	1497344183	0.7807421875	1.6255859375	9.194921875	9.3730975524083		
274	16101	1497344184	0.76890625	1.5566796875	9.2093359375	9.3728503005116		
275	16101	1497344185	0.72122130102041	1.4226323341837	9.245774872449	9.3865961921544		
276	16101	1497344186	0.72731983418367	1.3262914540816	9.2632732780612	9.3897800733813		
277	16101	1497344187	0.71283143939394	1.3922821969697	9.2419507575758	9.3748952078638		
278	16101	1497344188	0.7127734375	1.441875	9.2241015625	9.3661023700931		
279	16101	1497344189	0.71168718434343	1.5539378156566	9.1930634469697	9.3521504328488		
280	16101	1497344190	0.72209246134021	1.6444507087629	9.160881121134	9.3362537304036		
281	16101	1497344191	0.70616319444444	1.7011126893939	9.1518702651515	9.3374145740716		
282	16101	1497344192	0.71203125	1.7268359375	9.1433984375	9.3338477623854		
283	16101	1497344193	0.71405460858586	1.7627051767677	9.1340751262626	9.333851239649		
284	16101	1497344194	0.96425189393939	1.7408854166667	9.1104403409091	9.329009390122		
285	16101	1497344195	1.0542091836735	1.7781010841837	9.1016820790816	9.3360001863468		
286	16101	1497344196	1.071484375	1.7293359375	9.1083984375	9.333411741316		
287	16101	1497344197	1.2411221590909	1.7655855429293	9.079742739899	9.3342649710815		
288	16101	1497344198	1.2926171875	1.77359375	9.0811328125	9.3431383430299		
289	16101	1497344199	1.3294270833333	1.7507891414141	9.0831360479798	9.345759468265		
290	16101	1497344200	1.4607402146465	1.779908459596	9.0647490530303	9.3539286734927		
291	16101	1497344201	1.5648674242424	1.7829861111111	9.0505839646465	9.3585460851655		
292	16101	1497344202	0.9586256377551	1.7391980229592	9.1193000637755	9.3340194289104		
293	16101	1497344203	1.1854654947917	1.7940266927083	9.0828043619792	9.3340711994668		
294	16101	1497344204	1.3665561868687	1.795928030303	9.1333254419192	9.4190320654983		
295	16101	1497344205	0.86572758838384	1.7419507575758	9.1433080808081	9.3595723538332	s	s
296	16101	1497344206	0.90396148989899	1.6994160353535	9.2036773989899	9.413032192107		
297	16101	1497344207	0.80046875	2.0300390625	9.058984375	9.4001609121297		
298	16101	1497344208	1.2114453125	1.9740234375	10.0912109375	10.436865397705		
299	16101	1497344209	1.4216015625	2.1537109375	8.1412890625	8.6609796535988		
300	16101	1497344210	1.5878314393939	2.5689315025253	9.0157433712121	9.6012064220775		
301	16101	1497344211	0.74517697704082	1.1717952806122	9.2153619260204	9.4011645833065		
302	16101	1497344212	0.93746054292929	0.99865845959596	9.4052241161616	9.5478708147237		
303	16101	1497344213	0.77826052295918	0.98895886479592	9.197903380102	9.3370949396527	s	l
304	16101	1497344214	0.6878515625	0.8930078125	9.672578125	9.7826212988948		
305	16101	1497344215	0.51124043367347	0.947265625	9.5806361607143	9.6663399901894		
306	16101	1497344216	0.66302614795918	1.9071269132653	9.0778858418367	9.3748321979888		
307	16101	1497344217	0.69894255050505	1.3186158459596	9.5168087121212	9.6822354597376		
308	16101	1497344218	0.945546875	1.79078125	9.167578125	9.4619787648527		
309	16101	1497344219	0.918359375	2.456015625	8.893671875	9.3779006931217		
310	16101	1497344220	0.989296875	1.668359375	9.0483203125	9.3586166744155		
