n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
152	16090	1497291161	0.10866477272727	1.1426767676768	9.3272569444444	9.3983295428961		
153	16090	1497291162	0.1295703125	1.10359375	9.3329296875	9.4010900506294		
154	16090	1497291163	0.077890625	1.1097265625	9.311171875	9.378092602603		
155	16090	1497291164	0.3000390625	1.08296875	9.3403515625	9.4091756405859		
156	16090	1497291165	0.416875	1.0822265625	9.3308203125	9.4068958868689		
157	16090	1497291166	0.188203125	1.0867578125	9.305625	9.3733544851045		
158	16090	1497291167	0.167421875	1.114609375	9.35515625	9.428844702511		
159	16090	1497291168	0.1235546875	1.1354296875	9.3373828125	9.4085356050679		
160	16090	1497291169	0.1424609375	1.1158984375	9.3282421875	9.4010596076206		
161	16090	1497291170	0.14556760204082	1.1136399872449	9.3065210459184	9.3779652590663		
162	16090	1497291171	0.25116027227723	1.0715114480198	9.3089418316832	9.3767077167381		
163	16090	1497291172	0.50911458333333	1.1076783459596	9.3171953914141	9.4061620344617		
164	16090	1497291173	0.5080859375	1.086875	9.320078125	9.4005262674806		
165	16090	1497291174	0.69351881377551	1.0629783163265	9.3086336096939	9.4046848159373		
166	16090	1497291175	0.6918359375	1.0822265625	9.294921875	9.386406773855		
167	16090	1497291176	0.4988671875	1.0658984375	9.2964453125	9.3757854583388		
168	16090	1497291177	0.40329071969697	1.0845170454545	9.3210621843434	9.3998259944009		
169	16090	1497291178	0.4456640625	1.0630078125	9.313046875	9.3879452307794		
170	16090	1497291179	0.48785581683168	0.97474474009901	9.3292465965347	9.4147664273588		
171	16090	1497291180	0.4285827020202	0.87697285353535	9.3726720328283	9.4320114158385		
172	16090	1497291181	0.44704861111111	0.66871843434343	9.3686868686869	9.4105005350232		
173	16090	1497291182	0.53547512755102	0.61650988520408	9.4068080357143	9.4441446910213		
174	16090	1497291183	0.5390625	0.63977413366337	9.3743038366337	9.4142850493328		
175	16090	1497291184	0.47798295454545	0.68185763888889	9.4245975378788	9.4653121685901		
